Job Title;Updated Date;Location;Company;Min Salary;Max Salary
IT Projektmanager (m/w/d);2025-03-28T08:23:51Z;Kamp-Lintfort;ITB-GmbH;N/A;N/A
DevOps Engineer (m/w/d);2025-03-28T07:35:25Z;Halle;Scopevisio Retail Solutions GmbH;N/A;N/A
Mitarbeiter IT-Qualitätssicherung/ Softwaretester (m/w/d);2025-03-28T07:35:25Z;Halle;Scopevisio Retail Solutions GmbH;N/A;N/A
Softwareentwickler (gn);2025-03-28T07:34:54Z;Halle (Saale);HRVST GmbH;N/A;N/A
Umschulung zum Fachinformatiker (m/w/d);2025-03-28T04:42:01Z;Dresden;Robotron Datenbank-Software GmbH;N/A;N/A
Fachinformatiker Systemintegration (gn) - Infrastruktur, Netzwerke & IT-Security;2025-03-28T04:42:01Z;Aachen;MAGMA GmbH;N/A;N/A
L2 Support Professional SysOP/Monitoring;2025-03-28T01:32:39Z;Hamburg;CompuGroup Medical SE & Co. KgaA;N/A;N/A
Administrator:in (m/w/d);2025-03-28T01:13:17Z;Heusweiler;ibelsa GmbH;N/A;N/A
Senior Full-Stack Engineer (m/f/d);2025-03-28T01:13:15Z;Frankfurt am Main;OMNIPEAK GmbH;N/A;N/A
Softwareentwickler (m/w/d) bis zu 90% remote möglich - deutschlandweit! Angular, Spring Boot, AI Development;2025-03-28T01:13:03Z;Darmstadt;sifamo GmbH;N/A;N/A
Pre-Sales Consultant ERP-System weclapp (m/w/d) bei NAVAYA GmbH;2025-03-28T01:13:03Z;Magdeburg;NAVAYA;N/A;N/A
Softwareentwickler (m/w/d) mit bis zu 95% remote deutschlandweit! Angular, Spring Boot, AI Development;2025-03-28T01:13:03Z;Berlin;sifamo GmbH;N/A;N/A
Softwareentwickler:in mit bis zu 95% remote Option! Software Developer für KI-Webanwendungen - Angular, Spring Boot, AI Development;2025-03-28T01:13:02Z;Dresden;sifamo GmbH;N/A;N/A
Softwareentwickler (m/w/d) mit bis zu 90% remote deutschlandweit! Angular, Spring Boot, AI Development;2025-03-28T01:13:02Z;Berlin;sifamo GmbH;N/A;N/A
Softwareentwickler:in bis zu 95% remote - deutschlandweit! Software Developer für KI-Webanwendungen Angular, Spring Boot, AI Development;2025-03-28T01:13:01Z;München;sifamo GmbH;N/A;N/A
Android App Developer / Entwickler - Kotlin & Jetpack Compose (m/w/d);2025-03-28T01:12:37Z;Frankfurt am Main;Aufmaster GmbH;N/A;N/A
Junior Consultant -CRM (m/w/d);2025-03-28T01:12:35Z;Landshut;3Hills IT GmbH;N/A;N/A
Full Stack Developer for GenAI Startup (f/m/d);2025-03-28T01:12:33Z;München;SelectCode;N/A;N/A
Softwareentwickler Backend (Java) (w/m/d) in der Serverentwicklung;2025-03-28T00:01:14Z;Bielefeld;Ceyoniq Technology GmbH;N/A;N/A
(Junior) Full Stack Developer (d/f/m): Develop Time Management for millions of users;2025-03-27T21:25:26Z;Sankt Leon-Rot;SAP;N/A;N/A
(Senior) Scrum Master & Full Stack Developer (f/m/d) Sovereign Cloud Automation & Tooling (SAT);2025-03-27T21:25:05Z;Berlin;SAP;N/A;N/A
C# Software-Entwickler (gn);2025-03-27T19:45:22Z;Erfurt;HRVST GmbH;N/A;N/A
Datenbankadministrator (m/w/d);2025-03-27T17:27:03Z;Bad Homburg vor der Höhe;ATIS systems GmbH;N/A;N/A
Junior Softwareentwickler (m/w/d);2025-03-27T13:48:48Z;Leipzig;S&P Software Consulting + Solutions GmbH;N/A;N/A
Software Developer (m/w/d);2025-03-27T13:44:45Z;Leipzig;S&P Software Consulting + Solutions GmbH;N/A;N/A
IT-Projektkoordinator (m/f/d) Defence;2025-03-27T13:39:28Z;Bremen;Bertrandt AG;N/A;N/A
Testmanager (m/w/d) - FinTech;2025-03-27T13:39:18Z;Frankfurt am Main;Peak One GmbH;N/A;N/A
Senior IT-Auditor (m/w/d);2025-03-27T13:03:35Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Consultant IT Network (m/w/d);2025-03-27T13:03:15Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Test Automation Specialist (m/w/d);2025-03-27T13:03:05Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Spezialist / Administrator Contact-Center (m/w/d);2025-03-27T13:02:49Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Java Software Engineer Autorisierung (m/w/d);2025-03-27T13:02:34Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
DevOps Database Engineer (m/w/d);2025-03-27T13:02:09Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Business Service Architekt (m/w/d);2025-03-27T13:01:54Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Fachberater Kommunikationsdienste (m/w/d);2025-03-27T12:07:05Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Product Owner (m/w/d);2025-04-11T08:41:49Z;Hamburg;Tegtmeier;N/A;N/A
Solution Engineer (m/w/d);2025-03-27T01:59:13Z;Köln;fulfillmenttools;N/A;N/A
Software Tester (m/w/d) im Bereich Qualitätsmanagement;2025-03-27T01:12:44Z;Kaiserslautern;Amadeus Fire AG;N/A;N/A
Network Specialist (m/f/d);2025-03-27T01:10:51Z;Schöneck;GK Software SE;N/A;N/A
Network Specialist (m/w/d);2025-03-27T01:10:51Z;Schöneck;GK Software SE;N/A;N/A
Frontend Developer (m/w/d) Product;2025-03-27T01:10:48Z;Berlin;GK Software SE;N/A;N/A
Softwareentwickler Forschungsdatenmanagement (m/w/d);2025-03-26T22:58:22Z;München;Technische Universität München;N/A;N/A
Softwareentwickler Forschungsdatenmanagement (m/w/d);2025-03-26T22:57:47Z;München;Technische Universität München;N/A;N/A
Principal Pre-Sales Solutions Architect (m/f/d);2025-03-26T22:20:53Z;Stuttgart;ThoughtWorks Deutschland;N/A;N/A
Principal Pre-Sales Solutions Architect (m/f/d);2025-03-26T22:20:23Z;Hamburg;ThoughtWorks Deutschland;N/A;N/A
Principal Pre-Sales Solutions Architect (m/f/d);2025-03-26T22:20:13Z;München;ThoughtWorks Deutschland;N/A;N/A
Principal Pre-Sales Solutions Architect (m/f/d);2025-03-26T22:19:59Z;Köln;ThoughtWorks Deutschland;N/A;N/A
Principal Pre-Sales Solutions Architect (m/f/d);2025-03-26T22:19:42Z;Berlin;ThoughtWorks Deutschland;N/A;N/A
IT Spezialist (m/w/d) für digitale Gesundheitslösungen;2025-03-26T22:10:56Z;Koblenz;CompuGroup Medical SE;N/A;N/A
Architecture Senior Advisor/Expert in Presales (f/m/d) for the region MEE;2025-03-26T21:21:15Z;Walldorf;SAP;N/A;N/A
IT Consultant (m/w/d);2025-03-26T17:06:02Z;Düsseldorf;Amadeus Fire AG;N/A;N/A
Network Security Architekt (m/w/d);2025-03-26T16:16:11Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Cyber Security Engineer - Cyber Defense Center (m/w/d);2025-03-26T16:16:06Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Produktberater IT-Berechtigungsmanagement Firmenkundenportal (m/w/d);2025-03-26T16:16:01Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Senior Java-Entwickler Online-Banking Backend (m/w/d);2025-03-26T16:15:36Z;Frankfurt am Main;Finanz Informatik GmbH & Co. KG;N/A;N/A
Senior Entwickler Online-Banking Backend (Cobol/JAVA) (m/w/d);2025-03-26T16:15:21Z;Frankfurt am Main;Finanz Informatik GmbH & Co. KG;N/A;N/A
Datenanalyst (m/w/d);2025-03-26T16:15:15Z;Frankfurt am Main;Finanz Informatik GmbH & Co. KG;N/A;N/A
Bibliotheksamtfrau / Bibliotheksamtmann;2025-03-26T15:17:40Z;Oldenburg;Carl von Ossietzky Universität Oldenburg;N/A;N/A
Testmanager (m/w/d);2025-03-26T13:45:14Z;Krefeld;WeMatch.;N/A;N/A
Cloud Engineer (m/w/d) - Remote oder hybrid;2025-03-26T12:48:41Z;Karlsruhe;Halian GmbH;N/A;N/A
DevOps Engineer (m/w/d);2025-03-26T12:47:09Z;Stuttgart;Halian GmbH;N/A;N/A
SharePoint Entwickler (m/w/d);2025-03-26T12:42:37Z;München;Halian GmbH;N/A;N/A
Java-Entwickler (m/w/d);2025-03-26T12:41:34Z;München;Halian GmbH;N/A;N/A
Business Central Entwickler (m/w/d);2025-03-26T12:34:28Z;Stuttgart;Halian GmbH;N/A;N/A
Senior Frontend Entwickler / UI/UX Designer (m/w/d);2025-03-26T12:05:15Z;Hannover;Amadeus Fire AG;N/A;N/A
Senior Java Fullstack Entwickler (m/w/d);2025-03-26T12:05:15Z;Kaiserslautern;Amadeus Fire AG;N/A;N/A
IT-Support (m/w/d) mit Fokus technischer Support;2025-03-26T12:05:12Z;Köln;Amadeus Fire AG;N/A;N/A
Software Engineer IAM (m/w/d);2025-03-26T05:01:53Z;Berlin;neXenio GmbH;N/A;N/A
Software Asset Manager;2025-03-26T03:14:23Z;Berlin;COSMO CONSULT AG;N/A;N/A
DevOps Engineer (m/w/d);2025-03-26T01:13:35Z;Sindelfingen;Amadeus Fire AG;N/A;N/A
Staff Engineer / Frontend Architect;2025-03-26T01:08:45Z;Leipzig;Staffbase GmbH;N/A;N/A
Staff Engineer / Frontend Architect;2025-03-26T01:08:09Z;Chemnitz;Staffbase GmbH;N/A;N/A
Staff Engineer / Frontend Architect;2025-03-26T01:08:05Z;Dresden;Staffbase GmbH;N/A;N/A
Staff Engineer / Frontend Architect;2025-03-26T01:07:59Z;Berlin;Staffbase GmbH;N/A;N/A
Windows Developer (m/f/d) - Augsburg or Bucharest;2025-03-25T22:50:13Z;Augsburg;IGEL Technology GmbH;N/A;N/A
SAP Technical Specialist BTP (m/w/d);2025-03-25T22:15:10Z;Koblenz;CompuGroup Medical SE;N/A;N/A
Sovereign Cloud (Senior) DevOps Engineer - Azure (m/f/d);2025-03-25T21:26:36Z;Walldorf;SAP;N/A;N/A
IT-Systemspezialist:in für das Dokumentenmanagementsystem (m/w/d, unbefristet, 100% Beschäftigungsumfang, EG13 TV-L);2025-03-25T20:56:46Z;Stuttgart;Universität Hohenheim;N/A;N/A
IT-Verantwortliche/r (m/w/d) des Geographischen Instituts;2025-03-25T20:03:37Z;Berlin;Humboldt-Universität zu Berlin;N/A;N/A
Senior Java Developer & DevOps Engineer (m/w/d);2025-03-25T18:12:08Z;Bad Kreuznach;Grass GmbH;N/A;N/A
Senior Software Engineer - Frontend (m/w/d);2025-03-25T18:11:57Z;Bad Kreuznach;Grass GmbH;N/A;N/A
Expert/Senior Linux & Cloud Administrator -SAP Enterprise Cloud Services (f/m/d);2025-03-25T17:16:39Z;Rot an der Rot;SAP;N/A;N/A
Senior SOC Analyst - Threat Detection & Response (f/m/d) Delos Cloud;2025-03-25T17:15:57Z;Walldorf;SAP;N/A;N/A
UX Developer (Associate) (f/m/d) - AI Solutions at CTO Research & Innovation Team Munich;2025-03-25T17:01:59Z;Garching bei München;SAP;N/A;N/A
IT Operations Engineer (d/f/m);2025-03-25T16:40:11Z;Berlin;Ableton AG;N/A;N/A
PHP Developer (m/w/d);2025-03-25T16:33:33Z;Wiesbaden;Peak One GmbH;N/A;N/A
(Senior) Software Engineer- PHP/ Symfony (m/w/d);2025-03-25T13:11:23Z;Schöppingen;shopware AG;N/A;N/A
Senior Software Engineer (m/w/d);2025-03-25T12:46:02Z;Bochum;WeMatch.;N/A;N/A
Software Tester (m/w/d);2025-03-25T12:34:02Z;Essen;WeMatch.;N/A;N/A
Abteilungsleitung (m/w/d) ZWRM & Infrastrukturtechnologien;2025-03-25T12:14:34Z;Frankfurt am Main;Finanz Informatik GmbH & Co. KG;N/A;N/A
Abteilungsleitung (m/w/d) Wirtschaftliche Verhältnisse & Offenlegung;2025-03-25T12:14:24Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Abteilungsleitung (m/w/d) Rahmenkredite, Avale & Konsortial;2025-03-25T12:14:14Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Seniorfachberater Technik und Architektur (m/w/d);2025-03-25T12:13:59Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Fullstack Software Entwickler mit Teamkoordination (m/w/d);2025-03-25T12:13:53Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Network Engineer (m/w/d);2025-03-25T12:13:43Z;Münster;Finanz Informatik GmbH & Co. KG;N/A;N/A
Fachinformatiker Systemintegration für Unix Anwendungen (m/w/d);2025-03-25T12:13:38Z;Hannover;Finanz Informatik GmbH & Co. KG;N/A;N/A
Bereichsleitung (m/w/d) Übergreifende Kreditfunktionen;2025-03-25T12:13:22Z;Frankfurt am Main;Finanz Informatik GmbH & Co. KG;N/A;N/A
IT-Projektmanager (m/w/d);2025-03-25T12:05:53Z;Meerbusch;Riege Software;N/A;N/A
Softwaretester (m/w/d);2025-03-25T12:03:06Z;Köln;WeMatch.;N/A;N/A
IT-Projektmanager (m/w/d);2025-04-09T12:00:50Z;Meerbusch;Riege Software;N/A;N/A
Client Executive Public Sector ( m/w/d);2025-04-09T11:29:34Z;München;NetApp Deutschland GmbH;N/A;N/A
Linux-/ Docker Administrator (all genders) - remote oder 35719;2025-03-25T11:19:10Z;Angelburg;ACTIWARE GmbH;N/A;N/A
Junior Java Entwickler (m/w/d) - Modernes Technologieunternehmen;2025-03-25T11:02:47Z;Dresden;Exclusive Associates;N/A;N/A
Senior Network Engineer (w/m/d) deutschlandweit;2025-03-25T10:14:53Z;Berlin;Hypoport hub SE;N/A;N/A
Projektleiter (m/w/d) Embedded Software;2025-03-25T10:00:21Z;Hamburg;Bertrandt AG;N/A;N/A
Embedded Software Entwickler (m/f/d);2025-03-25T09:59:51Z;Hamburg;Bertrandt AG;N/A;N/A
